project,textid,sender_city,genre
saao-saa10,P334604,,Scholarly Letter
saao-saa10,P334353,,Scholarly Letter
saao-saa10,P237964,,Scholarly Letter
saao-saa10,P334006,,Scholarly Letter
saao-saa10,P334873,,Scholarly Letter
saao-saa10,P334404,,Scholarly Letter
saao-saa10,P334475,,Scholarly Letter
saao-saa10,P333973,,Scholarly Letter
saao-saa10,P334009,,Scholarly Letter
saao-saa10,P333998,,Scholarly Letter
saao-saa10,P237462,,Scholarly Letter
saao-saa10,P334675,,Scholarly Letter
saao-saa10,P334885,,Scholarly Letter
saao-saa10,P333953,,Scholarly Letter
saao-saa10,P334614,,Scholarly Letter
saao-saa10,P313464,,Scholarly Letter
saao-saa10,P334303,,Scholarly Letter
saao-saa10,P333996,,Scholarly Letter
saao-saa10,P238595,,Scholarly Letter
saao-saa10,P334719,,Scholarly Letter
saao-saa10,P314178,,Scholarly Letter
saao-saa10,P334220,,Scholarly Letter
saao-saa10,P333965,,Scholarly Letter
saao-saa10,P313592,,Scholarly Letter
saao-saa10,P333974,,Scholarly Letter
saao-saa10,P313602,,Scholarly Letter
saao-saa10,P334490,,Scholarly Letter
saao-saa10,P237827,,Scholarly Letter
saao-saa10,P334235,,Scholarly Letter
saao-saa10,P333980,,Scholarly Letter
saao-saa10,P333957,,Scholarly Letter
saao-saa10,P334879,,Scholarly Letter
saao-saa10,P334672,,Scholarly Letter
saao-saa10,P313764,,Scholarly Letter
saao-saa10,P334494,,Scholarly Letter
saao-saa10,P334491,,Scholarly Letter
saao-saa10,P334527,,Scholarly Letter
saao-saa10,P313534,,Scholarly Letter
saao-saa10,P334452,,Scholarly Letter
saao-saa10,P334003,,Scholarly Letter
saao-saa10,P334630,,Scholarly Letter
saao-saa10,P334477,,Scholarly Letter
saao-saa10,P334511,,Scholarly Letter
saao-saa10,P333985,,Scholarly Letter
saao-saa10,P334224,,Scholarly Letter
saao-saa10,P237791,,Scholarly Letter
saao-saa10,P236964,,Scholarly Letter
saao-saa10,P334123,,Scholarly Letter
saao-saa10,P313538,,Scholarly Letter
saao-saa10,P334690,,Scholarly Letter
saao-saa10,P237220,,Scholarly Letter
saao-saa10,P333970,,Scholarly Letter
saao-saa10,P336515,,Scholarly Letter
saao-saa10,P336680,,Scholarly Letter
saao-saa10,P334239,,Scholarly Letter
saao-saa10,P333984,,Scholarly Letter
saao-saa10,P334747,,Scholarly Letter
saao-saa10,P334462,,Scholarly Letter
saao-saa10,P334744,,Scholarly Letter
saao-saa10,P334238,,Scholarly Letter
saao-saa10,P334358,,Scholarly Letter
saao-saa10,P333961,,Scholarly Letter
saao-saa10,P334431,,Scholarly Letter
saao-saa10,P336236,,Scholarly Letter
saao-saa10,P334374,,Scholarly Letter
saao-saa10,P334750,,Scholarly Letter
saao-saa10,P313570,,Scholarly Letter
saao-saa10,P334029,,Scholarly Letter
saao-saa10,P313460,,Scholarly Letter
saao-saa10,P334459,,Scholarly Letter
saao-saa10,P313599,,Scholarly Letter
saao-saa10,P333963,,Scholarly Letter
saao-saa10,P334748,,Scholarly Letter
saao-saa10,P333962,,Scholarly Letter
saao-saa10,P314348,,Scholarly Letter
saao-saa10,P333983,,Scholarly Letter
saao-saa10,P313574,,Scholarly Letter
saao-saa10,P334600,,Scholarly Letter
saao-saa10,P334240,,Scholarly Letter
saao-saa10,P334458,,Scholarly Letter
saao-saa10,P334876,,Scholarly Letter
saao-saa10,P334234,,Scholarly Letter
saao-saa10,P333967,,Scholarly Letter
saao-saa10,P237969,,Scholarly Letter
saao-saa10,P313545,,Scholarly Letter
saao-saa10,P334479,,Scholarly Letter
saao-saa10,P334802,,Scholarly Letter
saao-saa10,P334460,,Scholarly Letter
saao-saa10,P334628,,Scholarly Letter
saao-saa10,P334245,,Scholarly Letter
saao-saa10,P334872,,Scholarly Letter
saao-saa10,P334313,,Scholarly Letter
saao-saa10,P313521,,Scholarly Letter
saao-saa10,P313554,,Scholarly Letter
saao-saa10,P313532,,Scholarly Letter
saao-saa10,P334058,,Scholarly Letter
saao-saa10,P334465,,Scholarly Letter
saao-saa10,P334356,,Scholarly Letter
saao-saa10,P334660,,Scholarly Letter
saao-saa10,P313568,,Scholarly Letter
saao-saa10,P334087,,Scholarly Letter
saao-saa10,P334509,,Scholarly Letter
saao-saa10,P334485,,Scholarly Letter
saao-saa10,P314306,,Scholarly Letter
saao-saa10,P313830,,Scholarly Letter
saao-saa10,P334320,,Scholarly Letter
saao-saa10,P334277,,Scholarly Letter
saao-saa10,P333960,,Scholarly Letter
saao-saa10,P334232,,Scholarly Letter
saao-saa10,P313567,,Scholarly Letter
saao-saa10,P314005,,Scholarly Letter
saao-saa10,P334478,,Scholarly Letter
saao-saa10,P334655,,Scholarly Letter
saao-saa10,P334883,,Scholarly Letter
saao-saa10,P334463,,Scholarly Letter
saao-saa10,P237278,,Scholarly Letter
saao-saa10,P334032,,Scholarly Letter
saao-saa10,P313994,,Scholarly Letter
saao-saa10,P333966,,Scholarly Letter
saao-saa10,P334856,,Scholarly Letter
saao-saa10,P334010,,Scholarly Letter
saao-saa10,P334027,,Scholarly Letter
saao-saa10,P313752,,Scholarly Letter
saao-saa10,P238936,,Scholarly Letter
saao-saa10,P333992,,Scholarly Letter
saao-saa10,P334387,,Scholarly Letter
saao-saa10,P334301,,Scholarly Letter
saao-saa10,P334620,,Scholarly Letter
saao-saa10,P313564,,Scholarly Letter
saao-saa10,P334241,,Scholarly Letter
saao-saa10,P334228,,Scholarly Letter
saao-saa10,P333993,,Scholarly Letter
saao-saa10,P313572,,Scholarly Letter
saao-saa10,P334262,,Scholarly Letter
saao-saa10,P237880,,Scholarly Letter
saao-saa10,P334267,,Scholarly Letter
saao-saa10,P313490,,Scholarly Letter
saao-saa10,P313771,,Scholarly Letter
saao-saa10,P313465,,Scholarly Letter
saao-saa10,P334457,,Scholarly Letter
saao-saa10,P314360,,Scholarly Letter
saao-saa10,P333994,,Scholarly Letter
saao-saa10,P334722,,Scholarly Letter
saao-saa10,P313520,,Scholarly Letter
saao-saa10,P334453,,Scholarly Letter
saao-saa10,P334777,,Scholarly Letter
saao-saa10,P334827,,Scholarly Letter
saao-saa10,P334237,,Scholarly Letter
saao-saa10,P334877,,Scholarly Letter
saao-saa10,P237763,,Scholarly Letter
saao-saa10,P334454,,Scholarly Letter
saao-saa10,P334754,,Scholarly Letter
saao-saa10,P334829,,Scholarly Letter
saao-saa10,P334013,,Scholarly Letter
saao-saa10,P333990,,Scholarly Letter
saao-saa10,P334378,,Scholarly Letter
saao-saa10,P334028,,Scholarly Letter
saao-saa10,P237811,,Scholarly Letter
saao-saa10,P334605,,Scholarly Letter
saao-saa10,P334913,,Scholarly Letter
saao-saa10,P313526,,Scholarly Letter
saao-saa10,P334650,,Scholarly Letter
saao-saa10,P237270,,Scholarly Letter
saao-saa10,P334392,,Scholarly Letter
saao-saa10,P313890,,Scholarly Letter
saao-saa10,P334471,,Scholarly Letter
saao-saa10,P334183,,Scholarly Letter
saao-saa10,P314324,,Scholarly Letter
saao-saa10,P314352,,Scholarly Letter
saao-saa10,P334260,,Scholarly Letter
saao-saa10,P334775,,Scholarly Letter
saao-saa10,P334597,,Scholarly Letter
saao-saa10,P334231,,Scholarly Letter
saao-saa10,P313423,,Scholarly Letter
saao-saa10,P313569,,Scholarly Letter
saao-saa10,P237937,,Scholarly Letter
saao-saa10,P237348,,Scholarly Letter
saao-saa10,P334852,,Scholarly Letter
saao-saa10,P334510,,Scholarly Letter
saao-saa10,P333958,,Scholarly Letter
saao-saa10,P336679,,Scholarly Letter
saao-saa10,P238887,,Scholarly Letter
saao-saa10,P334315,,Scholarly Letter
saao-saa10,P333977,,Scholarly Letter
saao-saa10,P313436,,Scholarly Letter
saao-saa10,P334008,,Scholarly Letter
saao-saa10,P237237,,Scholarly Letter
saao-saa10,P334456,,Scholarly Letter
saao-saa10,P334736,,Scholarly Letter
saao-saa10,P334025,,Scholarly Letter
saao-saa10,P313512,,Scholarly Letter
saao-saa10,P314341,,Scholarly Letter
saao-saa10,P314170,,Scholarly Letter
saao-saa10,P334770,,Scholarly Letter
saao-saa10,P334734,,Scholarly Letter
saao-saa10,P313921,,Scholarly Letter
saao-saa10,P313558,,Scholarly Letter
saao-saa10,P334300,,Scholarly Letter
saao-saa10,P314279,,Scholarly Letter
saao-saa10,P314337,,Scholarly Letter
saao-saa10,P333989,,Scholarly Letter
saao-saa10,P333954,,Scholarly Letter
saao-saa10,P334278,,Scholarly Letter
saao-saa10,P334455,,Scholarly Letter
saao-saa10,P334933,,Scholarly Letter
saao-saa10,P334236,,Scholarly Letter
saao-saa10,P313656,,Scholarly Letter
saao-saa10,P334714,,Scholarly Letter
saao-saa10,P313503,,Scholarly Letter
saao-saa10,P334832,,Scholarly Letter
saao-saa10,P334474,,Scholarly Letter
saao-saa10,P237826,,Scholarly Letter
saao-saa10,P334057,,Scholarly Letter
saao-saa10,P334530,,Scholarly Letter
saao-saa10,P313561,,Scholarly Letter
saao-saa10,P334001,,Scholarly Letter
saao-saa10,P334525,,Scholarly Letter
saao-saa10,P334476,,Scholarly Letter
saao-saa10,P334531,,Scholarly Letter
saao-saa10,P334217,,Scholarly Letter
saao-saa10,P314364,,Scholarly Letter
saao-saa10,P240153,,Scholarly Letter
saao-saa10,P333995,,Scholarly Letter
saao-saa10,P238052,,Scholarly Letter
saao-saa10,P313418,,Scholarly Letter
saao-saa10,P333971,,Scholarly Letter
saao-saa10,P334532,,Scholarly Letter
saao-saa10,P238025,,Scholarly Letter
saao-saa10,P334246,,Scholarly Letter
saao-saa10,P334218,,Scholarly Letter
saao-saa10,P334276,,Scholarly Letter
saao-saa10,P334255,,Scholarly Letter
saao-saa10,P238465,,Scholarly Letter
saao-saa10,P334571,,Scholarly Letter
saao-saa10,P334451,,Scholarly Letter
saao-saa10,P313705,,Scholarly Letter
saao-saa10,P239192,,Scholarly Letter
saao-saa10,P334297,,Scholarly Letter
saao-saa10,P237252,,Scholarly Letter
saao-saa10,P334254,,Scholarly Letter
saao-saa10,P334470,,Scholarly Letter
saao-saa10,P334626,,Scholarly Letter
saao-saa10,P334426,,Scholarly Letter
saao-saa10,P314354,,Scholarly Letter
saao-saa10,P334757,,Scholarly Letter
saao-saa10,P313484,,Scholarly Letter
saao-saa10,P334128,,Scholarly Letter
saao-saa10,P333987,,Scholarly Letter
saao-saa10,P313649,,Scholarly Letter
saao-saa10,P334026,,Scholarly Letter
saao-saa10,P334472,,Scholarly Letter
saao-saa10,P237686,,Scholarly Letter
saao-saa10,P313531,,Scholarly Letter
saao-saa10,P334874,,Scholarly Letter
saao-saa10,P334767,,Scholarly Letter
saao-saa10,P334768,,Scholarly Letter
saao-saa10,P237039,,Scholarly Letter
saao-saa10,P237537,,Scholarly Letter
saao-saa10,P238673,,Scholarly Letter
saao-saa10,P333975,,Scholarly Letter
saao-saa10,P334066,,Scholarly Letter
saao-saa10,P333955,,Scholarly Letter
saao-saa10,P334645,,Scholarly Letter
saao-saa10,P334406,,Scholarly Letter
saao-saa10,P334745,,Scholarly Letter
saao-saa10,P334164,,Scholarly Letter
saao-saa10,P334275,,Scholarly Letter
saao-saa10,P334148,,Scholarly Letter
saao-saa10,P334468,,Scholarly Letter
saao-saa11,P335929,,Administrative Record
saao-saa11,P335897,,Administrative Record
saao-saa11,P335782,,Administrative Record
saao-saa11,P335752,,Administrative Record
saao-saa11,P335812,,Administrative Record
saao-saa11,P335810,,Administrative Record
saao-saa11,P335818,,Administrative Record
saao-saa11,P335712,,Administrative Record
saao-saa11,P335706,,Administrative Record
saao-saa11,P335685,,Administrative Record
saao-saa11,P336206,,Administrative Record
saao-saa11,P336690,,Administrative Record
saao-saa11,P335903,,Administrative Record
saao-saa11,P336806,,Administrative Record
saao-saa11,P335746,,Administrative Record
saao-saa11,P313928,,Administrative Record
saao-saa11,P335735,,Administrative Record
saao-saa11,P335744,,Administrative Record
saao-saa11,P336686,,Administrative Record
saao-saa11,P335731,,Administrative Record
saao-saa11,P335722,,Administrative Record
saao-saa11,P336804,,Administrative Record
saao-saa11,P335811,,Administrative Record
saao-saa11,P334952,,Administrative Record
saao-saa11,P336685,,Administrative Record
saao-saa11,P313588,,Administrative Record
saao-saa11,P335577,,Administrative Record
saao-saa11,P336184,,Administrative Record
saao-saa11,P335632,,Administrative Record
saao-saa11,P335698,,Administrative Record
saao-saa11,P335572,,Administrative Record
saao-saa11,P336702,,Administrative Record
saao-saa11,P335750,,Administrative Record
saao-saa11,P335557,,Administrative Record
saao-saa11,P336716,,Administrative Record
saao-saa11,P334949,,Administrative Record
saao-saa11,P336694,,Administrative Record
saao-saa11,P335739,,Administrative Record
saao-saa11,P336721,,Administrative Record
saao-saa11,P335628,,Administrative Record
saao-saa11,P336807,,Administrative Record
saao-saa11,P335730,,Administrative Record
saao-saa11,P336723,,Administrative Record
saao-saa11,P335741,,Administrative Record
saao-saa11,P335863,,Administrative Record
saao-saa11,P336707,,Administrative Record
saao-saa11,P336181,,Administrative Record
saao-saa11,P335592,,Administrative Record
saao-saa11,P335711,,Administrative Record
saao-saa11,P335901,,Administrative Record
saao-saa11,P314131,,Administrative Record
saao-saa11,P335807,,Administrative Record
saao-saa11,P335778,,Administrative Record
saao-saa11,P336705,,Administrative Record
saao-saa11,P335743,,Administrative Record
saao-saa11,P335736,,Administrative Record
saao-saa11,P336692,,Administrative Record
saao-saa11,P335919,,Administrative Record
saao-saa11,P313842,,Administrative Record
saao-saa11,P336718,,Administrative Record
saao-saa11,P336681,,Administrative Record
saao-saa11,P335634,,Administrative Record
saao-saa11,P335618,,Administrative Record
saao-saa11,P336689,,Administrative Record
saao-saa11,P336805,,Administrative Record
saao-saa11,P335716,,Administrative Record
saao-saa11,P335619,,Administrative Record
saao-saa11,P335617,,Administrative Record
saao-saa11,P336720,,Administrative Record
saao-saa11,P335590,,Administrative Record
saao-saa11,P335703,,Administrative Record
saao-saa11,P335689,,Administrative Record
saao-saa11,P335928,,Administrative Record
saao-saa11,P335905,,Administrative Record
saao-saa11,P334937,,Administrative Record
saao-saa11,P335579,,Administrative Record
saao-saa11,P334943,,Administrative Record
saao-saa11,P335705,,Administrative Record
saao-saa11,P335581,,Administrative Record
saao-saa11,P313651,,Administrative Record
saao-saa11,P336207,,Administrative Record
saao-saa11,P335800,,Administrative Record
saao-saa11,P335732,,Administrative Record
saao-saa11,P335578,,Administrative Record
saao-saa11,P335603,,Administrative Record
saao-saa11,P335907,,Administrative Record
saao-saa11,P336708,,Administrative Record
saao-saa11,P335925,,Administrative Record
saao-saa11,P336699,,Administrative Record
saao-saa11,P334936,,Administrative Record
saao-saa11,P336127,,Administrative Record
saao-saa11,P335932,,Administrative Record
saao-saa11,P335917,,Administrative Record
saao-saa11,P335745,,Administrative Record
saao-saa11,P334950,,Administrative Record
saao-saa11,P334948,,Administrative Record
saao-saa11,P335713,,Administrative Record
saao-saa11,P336182,,Administrative Record
saao-saa11,P336204,,Administrative Record
saao-saa11,P336701,,Administrative Record
saao-saa11,P335586,,Administrative Record
saao-saa11,P335909,,Administrative Record
saao-saa11,P336185,,Administrative Record
saao-saa11,P336803,,Administrative Record
saao-saa11,P335868,,Administrative Record
saao-saa11,P336183,,Administrative Record
saao-saa11,P335656,,Administrative Record
saao-saa11,P335559,,Administrative Record
saao-saa11,P335589,,Administrative Record
saao-saa11,P335896,,Administrative Record
saao-saa11,P335886,,Administrative Record
saao-saa11,P335755,,Administrative Record
saao-saa11,P335673,,Administrative Record
saao-saa11,P314197,,Administrative Record
saao-saa11,P336801,,Administrative Record
saao-saa11,P334941,,Administrative Record
saao-saa11,P313736,,Administrative Record
saao-saa11,P335749,,Administrative Record
saao-saa11,P335669,,Administrative Record
saao-saa11,P336696,,Administrative Record
saao-saa11,P336722,,Administrative Record
saao-saa11,P335737,,Administrative Record
saao-saa11,P336683,,Administrative Record
saao-saa11,P334311,,Administrative Record
saao-saa11,P335808,,Administrative Record
saao-saa11,P335625,,Administrative Record
saao-saa11,P314083,,Administrative Record
saao-saa11,P335629,,Administrative Record
saao-saa11,P335657,,Administrative Record
saao-saa11,P335717,,Administrative Record
saao-saa11,P335879,,Administrative Record
saao-saa11,P335674,,Administrative Record
saao-saa11,P336695,,Administrative Record
saao-saa11,P314132,,Administrative Record
saao-saa11,P237876,,Administrative Record
saao-saa11,P335675,,Administrative Record
saao-saa11,P334938,,Administrative Record
saao-saa11,P335882,,Administrative Record
saao-saa11,P335604,,Administrative Record
saao-saa11,P335637,,Administrative Record
saao-saa11,P335715,,Administrative Record
saao-saa11,P335639,,Administrative Record
saao-saa11,P314226,,Administrative Record
saao-saa11,P334945,,Administrative Record
saao-saa11,P335623,,Administrative Record
saao-saa11,P335777,,Administrative Record
saao-saa11,P335704,,Administrative Record
saao-saa11,P336688,,Administrative Record
saao-saa11,P336709,,Administrative Record
saao-saa11,P335747,,Administrative Record
saao-saa11,P335816,,Administrative Record
saao-saa11,P335700,,Administrative Record
saao-saa11,P335718,,Administrative Record
saao-saa11,P336799,,Administrative Record
saao-saa11,P336684,,Administrative Record
saao-saa11,P336186,,Administrative Record
saao-saa11,P334944,,Administrative Record
saao-saa11,P335690,,Administrative Record
saao-saa11,P335714,,Administrative Record
saao-saa11,P335748,,Administrative Record
saao-saa11,P336697,,Administrative Record
saao-saa11,P336715,,Administrative Record
saao-saa11,P334942,,Administrative Record
saao-saa11,P336691,,Administrative Record
saao-saa11,P334947,,Administrative Record
saao-saa11,P336713,,Administrative Record
saao-saa11,P335910,,Administrative Record
saao-saa11,P335733,,Administrative Record
saao-saa11,P336719,,Administrative Record
saao-saa11,P335686,,Administrative Record
saao-saa11,P336704,,Administrative Record
saao-saa11,P335580,,Administrative Record
saao-saa11,P336682,,Administrative Record
saao-saa11,P335624,,Administrative Record
saao-saa11,P335723,,Administrative Record
saao-saa11,P334935,,Administrative Record
saao-saa11,P335719,,Administrative Record
saao-saa11,P335583,,Administrative Record
saao-saa11,P335753,,Administrative Record
saao-saa11,P335754,,Administrative Record
saao-saa11,P336687,,Administrative Record
saao-saa11,P336706,,Administrative Record
saao-saa11,P334934,,Administrative Record
saao-saa11,P335881,,Administrative Record
saao-saa11,P336808,,Administrative Record
saao-saa11,P335588,,Administrative Record
saao-saa11,P334940,,Administrative Record
saao-saa11,P336698,,Administrative Record
saao-saa11,P335576,,Administrative Record
saao-saa11,P335721,,Administrative Record
saao-saa11,P335885,,Administrative Record
saao-saa11,P333950,,Administrative Record
saao-saa11,P335627,,Administrative Record
saao-saa11,P335633,,Administrative Record
saao-saa11,P337167,,Administrative Record
saao-saa11,P335908,,Administrative Record
